"X","dia","min","max"
6352,"1989-06-12",15,36
6353,"1989-06-13",16.4,37.7
6354,"1989-06-14",19.2,37
6355,"1989-06-15",21,38.2
6356,"1989-06-16",20.6,34.4
6357,"1989-06-17",15.6,31
6358,"1989-06-18",14.8,30
6359,"1989-06-19",15.4,28.6
6360,"1989-06-20",15.2,32
6361,"1989-06-21",17,34.6
6362,"1989-06-22",16,36.6
6363,"1989-06-23",16.5,38.8
6364,"1989-06-24",18.5,37.5
6365,"1989-06-25",17,35.9
6366,"1989-06-26",16.5,33.4
6367,"1989-06-27",16.4,33.4
6368,"1989-06-28",14.6,35.6
6369,"1989-06-29",16.6,36.4
6370,"1989-06-30",18.8,34.8
6371,"1989-07-01",16.2,34.1
6372,"1989-07-02",16,37.9
6373,"1989-07-03",17.5,34.2
6374,"1989-07-04",17,28.7
6375,"1989-07-05",15.8,29.6
6376,"1989-07-06",17,29.6
6377,"1989-07-07",15.6,32.4
6378,"1989-07-08",17.5,33.4
6379,"1989-07-09",17.5,34.8
6380,"1989-07-10",18.4,38.8
6381,"1989-07-11",21,39.6
6382,"1989-07-12",21.2,39.2
6383,"1989-07-13",21.3,37.3
6384,"1989-07-14",20,38.7
6385,"1989-07-15",20.3,41.6
6386,"1989-07-16",20.2,39.2
6387,"1989-07-17",19.4,41.3
6388,"1989-07-18",20.4,42
6389,"1989-07-19",21.4,41.4
6390,"1989-07-20",22.8,43.6
6391,"1989-07-21",27.4,45.2
6392,"1989-07-22",24.2,37
6393,"1989-07-23",19.4,34.4
6394,"1989-07-24",19,35.3
6395,"1989-07-25",17,37.5
6396,"1989-07-26",20.6,40.5
6397,"1989-07-27",20.6,40.5
6398,"1989-07-28",22.6,39.8
6399,"1989-07-29",19.8,36.6
6400,"1989-07-30",20,41.2
6401,"1989-07-31",20.7,42.2
6402,"1989-08-01",21.2,44.3
6403,"1989-08-02",21.2,33.8
6404,"1989-08-03",20.2,28.8
6405,"1989-08-04",20.6,29.8
6406,"1989-08-05",20.6,28.7
6407,"1989-08-06",16.6,31.2
6408,"1989-08-07",17.6,32.2
6409,"1989-08-08",18.4,32.8
6410,"1989-08-09",20.7,35.2
6411,"1989-08-10",20.8,36.4
6412,"1989-08-11",18.4,35.4
6413,"1989-08-12",18,34
6414,"1989-08-13",19.4,33
6415,"1989-08-14",19.4,35
6416,"1989-08-15",17.4,35.2
6417,"1989-08-16",16.8,35.6
6418,"1989-08-17",18.6,37
6419,"1989-08-18",16.8,37.1
6420,"1989-08-19",20.8,36
6421,"1989-08-20",21.2,36.2
6422,"1989-08-21",22.5,39.7
6423,"1989-08-22",23.5,40.4
6424,"1989-08-23",21.4,40.8
6425,"1989-08-24",23.7,39.8
6426,"1989-08-25",22.4,38.4
6427,"1989-08-26",22.2,35
6428,"1989-08-27",20.4,33.6
6429,"1989-08-28",22.2,34.4
6430,"1989-08-29",20.2,34.6
6431,"1989-08-30",16.4,28
6432,"1989-08-31",17.4,30.2
6433,"1989-09-01",17.6,34.4
6434,"1989-09-02",19.5,35.5
6435,"1989-09-03",17.5,33.4
6436,"1989-09-04",19.2,31.8
6437,"1989-09-05",17.8,27.2
6438,"1989-09-06",15.6,31.2
6439,"1989-09-07",17.6,24
6440,"1989-09-08",16.6,26.8
6441,"1989-09-09",17,25.8
6442,"1989-09-10",13.6,25.2
6443,"1989-09-11",12,29.2
6444,"1989-09-12",12.8,30.8
6445,"1989-09-13",14.6,31.6
6446,"1989-09-14",16.6,32
6447,"1989-09-15",16.6,31.6
6448,"1989-09-16",16.2,29.4
6449,"1989-09-17",18,27.7
6450,"1989-09-18",16.4,29.5
6451,"1989-09-19",16.3,31.2
6452,"1989-09-20",16.3,32.8
6453,"1989-09-21",15.7,32
6454,"1989-09-22",18.8,29.6
6455,"1989-09-23",12.2,31.4
6456,"1989-09-24",15.4,34.5
6457,"1989-09-25",16.6,32.2
6458,"1989-09-26",16.2,32.5
6459,"1989-09-27",14.2,35
6460,"1989-09-28",16.2,34.5
6461,"1989-09-29",17.5,34.5
6462,"1989-09-30",18.8,29.8
6463,"1989-10-01",19.6,29
6464,"1989-10-02",14.4,30.2
6465,"1989-10-03",15.2,31
6466,"1989-10-04",16,32.8
6467,"1989-10-05",14.4,32.2
6468,"1989-10-06",15.2,32
6469,"1989-10-07",14.4,34.6
6470,"1989-10-08",16.4,32.8
6471,"1989-10-09",13.8,27.8
6472,"1989-10-10",8.8,28
6473,"1989-10-11",10.2,28.4
6474,"1989-10-12",12.6,28.2
6475,"1989-10-13",15.7,26.2
6476,"1989-10-14",15.2,22.2
6477,"1989-10-15",15.4,23
6478,"1989-10-16",14,22.5
6479,"1989-10-17",14.5,26.3
6480,"1989-10-18",13.6,25.1
6481,"1989-10-19",14,23.5
6482,"1989-10-20",11.2,25.8
6483,"1989-10-21",11,27.4
6484,"1989-10-22",13,28.6
6485,"1989-10-23",18.5,24.2
6486,"1989-10-24",18.5,27.7
6487,"1989-10-25",13.8,28.5
6488,"1989-10-26",14,26.2
6489,"1989-10-27",15.6,20.5
6490,"1989-10-28",12.2,21.5
6491,"1989-10-29",10.3,24.8
6492,"1989-10-30",9.6,28
6493,"1989-10-31",9.8,28.2
6494,"1989-11-01",10,25.8
6495,"1989-11-02",13.4,21.8
6496,"1989-11-03",9,20
6497,"1989-11-04",4.8,20.4
6498,"1989-11-05",4.7,20.2
6499,"1989-11-06",5.4,20
6500,"1989-11-07",7.2,21.2
6501,"1989-11-08",7.3,21.8
6502,"1989-11-09",7.8,22.4
6503,"1989-11-10",9.6,22.8
6504,"1989-11-11",8.8,26.7
6505,"1989-11-12",18.8,26.3
6506,"1989-11-13",14,26.2
6507,"1989-11-14",11.2,16.8
6508,"1989-11-15",10,18.8
6509,"1989-11-16",10,19
6510,"1989-11-17",8.6,15.2
6511,"1989-11-18",7.4,16.8
6512,"1989-11-19",12.4,16.4
6513,"1989-11-20",13.4,17.5
6514,"1989-11-21",12.6,19.4
6515,"1989-11-22",14,19.7
6516,"1989-11-23",12.8,18.6
6517,"1989-11-24",10.6,17.8
6518,"1989-11-25",9,20
6519,"1989-11-26",13.2,19.8
6520,"1989-11-27",13.6,19
6521,"1989-11-28",13,18.2
6522,"1989-11-29",10.6,17.2
6523,"1989-11-30",12,17.5
6524,"1989-12-01",9,16.7
6525,"1989-12-02",8.4,20.3
6526,"1989-12-03",13,16.6
6527,"1989-12-04",12.4,17.1
6528,"1989-12-05",13.5,21.2
6529,"1989-12-06",12.2,18.2
6530,"1989-12-07",11,20.4
6531,"1989-12-08",13.5,16.4
6532,"1989-12-09",13,17.4
6533,"1989-12-10",10.8,16.3
6534,"1989-12-11",8.2,16.5
6535,"1989-12-12",13.5,18
6536,"1989-12-13",15.4,19.4
6537,"1989-12-14",16.2,20
6538,"1989-12-15",15.3,20.3
6539,"1989-12-16",14.5,22.2
6540,"1989-12-17",13.2,19.6
6541,"1989-12-18",13,17.6
6542,"1989-12-19",9.2,18.3
6543,"1989-12-20",7.2,19.4
6544,"1989-12-21",7.5,22.5
6545,"1989-12-22",9.4,17.2
6546,"1989-12-23",5.4,15.2
6547,"1989-12-24",4.8,15.4
6548,"1989-12-25",7.2,13.2
6549,"1989-12-26",9.2,14.8
6550,"1989-12-27",6.5,14.2
6551,"1989-12-28",6.8,15.6
6552,"1989-12-29",10.4,19.2
6553,"1989-12-30",10.1,17.4
6554,"1989-12-31",9.5,17.4
6555,"1990-01-01",9.4,15.6
6556,"1990-01-02",5.6,17
6557,"1990-01-03",6.8,13.8
6558,"1990-01-04",3.6,12.6
6559,"1990-01-05",5.2,15.6
6560,"1990-01-06",7.2,16.8
6561,"1990-01-07",7.2,16.4
6562,"1990-01-08",6.8,15
6563,"1990-01-09",5.6,15
6564,"1990-01-10",3.2,14.5
6565,"1990-01-11",3,14.2
6566,"1990-01-12",2.6,14.5
6567,"1990-01-13",2.5,16
6568,"1990-01-14",3.2,15.3
6569,"1990-01-15",3.3,15.7
6570,"1990-01-16",5.5,17.4
6571,"1990-01-17",5.5,15.8
6572,"1990-01-18",3,15
6573,"1990-01-19",2.4,14.8
6574,"1990-01-20",3,15
6575,"1990-01-21",2.4,15.6
6576,"1990-01-22",0.8,15.4
6577,"1990-01-23",0.4,15.2
6578,"1990-01-24",4,15.5
6579,"1990-01-25",9,15.2
6580,"1990-01-26",10.5,16.5
6581,"1990-01-27",10.6,16.5
6582,"1990-01-28",6,13.8
6583,"1990-01-29",2.4,14
6584,"1990-01-30",6,16
6585,"1990-01-31",7,15.7
6586,"1990-02-01",3,14.3
6587,"1990-02-02",6.6,16.8
6588,"1990-02-03",4.4,16.4
6589,"1990-02-04",4.8,19.5
6590,"1990-02-05",6,19.2
6591,"1990-02-06",8.2,19.6
6592,"1990-02-07",9.4,20.8
6593,"1990-02-08",7.7,20.5
6594,"1990-02-09",7,20.6
6595,"1990-02-10",7.6,18
6596,"1990-02-11",6,17.8
6597,"1990-02-12",4.6,17.4
6598,"1990-02-13",6,18
6599,"1990-02-14",6,21
6600,"1990-02-15",5.6,20.7
6601,"1990-02-16",4.6,20.2
6602,"1990-02-17",4.5,17
6603,"1990-02-18",9,17
6604,"1990-02-19",6.5,22.3
6605,"1990-02-20",6.8,22.2
6606,"1990-02-21",7.7,21.8
6607,"1990-02-22",6.9,23
6608,"1990-02-23",5.6,24.3
6609,"1990-02-24",3.8,24.5
6610,"1990-02-25",7.4,19.4
6611,"1990-02-26",4.8,21.9
6612,"1990-02-27",5.4,23.3
6613,"1990-02-28",6.8,23
6614,"1990-03-01",6.5,19.1
6615,"1990-03-02",9.5,18
6616,"1990-03-03",8,16.2
6617,"1990-03-04",7.5,19.2
6618,"1990-03-05",11.8,20.5
6619,"1990-03-06",7,21.2
6620,"1990-03-07",10,22.5
6621,"1990-03-08",12.2,17.2
6622,"1990-03-09",7.5,20.5
6623,"1990-03-10",14.5,24.5
6624,"1990-03-11",10.5,22
6625,"1990-03-12",10.5,21.9
6626,"1990-03-13",11.2,22
6627,"1990-03-14",7.7,23.5
6628,"1990-03-15",6.9,24.6
6629,"1990-03-16",11.9,24.3
6630,"1990-03-17",5.5,24
6631,"1990-03-18",6,24
6632,"1990-03-19",8.9,24
6633,"1990-03-20",6.5,25
6634,"1990-03-21",10,28.9
6635,"1990-03-22",6.5,28
6636,"1990-03-23",10.4,20.8
6637,"1990-03-24",8,20.2
6638,"1990-03-25",8,24.4
6639,"1990-03-26",7.1,23.5
6640,"1990-03-27",4.7,21.8
6641,"1990-03-28",2.5,21.5
6642,"1990-03-29",2,21.5
6643,"1990-03-30",10.5,18.5
6644,"1990-03-31",11.5,21.2
6645,"1990-04-01",11,18.5
6646,"1990-04-02",8,18
6647,"1990-04-03",5,17.2
6648,"1990-04-04",7.6,19.1
6649,"1990-04-05",11,18.5
6650,"1990-04-06",9.6,16.5
6651,"1990-04-07",8.9,19
6652,"1990-04-08",9.6,17.4
6653,"1990-04-09",7,18
6654,"1990-04-10",8,17.4
6655,"1990-04-11",4,20
6656,"1990-04-12",7.4,23.8
6657,"1990-04-13",9.5,22.8
6658,"1990-04-14",11.2,22.2
6659,"1990-04-15",7.5,25
6660,"1990-04-16",9.5,24.4
6661,"1990-04-17",9.5,25.9
6662,"1990-04-18",9.6,25.2
6663,"1990-04-19",8.5,24
6664,"1990-04-20",8.6,22.5
6665,"1990-04-21",5.4,18
6666,"1990-04-22",5,18.6
6667,"1990-04-23",5.2,20.3
6668,"1990-04-24",7,22
6669,"1990-04-25",7.3,20
6670,"1990-04-26",7.5,21.7
6671,"1990-04-27",13.9,25
6672,"1990-04-28",12,18.2
6673,"1990-04-29",11.5,20.5
6674,"1990-04-30",13.1,20
6675,"1990-05-01",13,22.2
6676,"1990-05-02",11.4,22.8
6677,"1990-05-03",11.7,23.7
6678,"1990-05-04",11.6,24.3
6679,"1990-05-05",11.5,25
6680,"1990-05-06",10.6,25.5
6681,"1990-05-07",11.1,26.1
6682,"1990-05-08",9.2,26
6683,"1990-05-09",12.5,23.3
6684,"1990-05-10",14.5,24
6685,"1990-05-11",15,25.5
6686,"1990-05-12",12.6,21.4
6687,"1990-05-13",10.4,23.8
6688,"1990-05-14",11.5,27.5
6689,"1990-05-15",14.5,29
6690,"1990-05-16",13.9,27.5
6691,"1990-05-17",15,25.7
6692,"1990-05-18",12.7,26.8
6693,"1990-05-19",12.5,27.8
6694,"1990-05-20",10.9,26.3
6695,"1990-05-21",11,26
6696,"1990-05-22",11.2,26
6697,"1990-05-23",11.3,24.5
6698,"1990-05-24",11.3,26.2
6699,"1990-05-25",12,29.4
6700,"1990-05-26",13.1,29.5
6701,"1990-05-27",12.9,30.4
6702,"1990-05-28",14.9,30.2
6703,"1990-05-29",12.5,29.7
6704,"1990-05-30",13.5,34
6705,"1990-05-31",11.5,32.7
6706,"1990-06-01",19.6,34
6707,"1990-06-02",15.7,28.6
6708,"1990-06-03",14.8,27.2
6709,"1990-06-04",13.9,25.6
6710,"1990-06-05",15.8,26.5
6711,"1990-06-06",12.3,28.4
6712,"1990-06-07",13.5,32.1
6713,"1990-06-08",14.5,33.7
6714,"1990-06-09",16,30
